protein_id,candidate_type,selected_teacher_type,protein_length,candidate_available,source_sequence_available,cai,gc_global,gc_in_40_55,local_gc_min,local_gc_max,repeat_count,homopolymer_count,forbidden_motif_count,multi_objective_score,amino_acid_identity,validator_pass,internal_stop_count,invalid_codon_count,gc_window_outlier_count
NbL16g25820.1,v2_high_cai,gc_target,458,True,False,0.715112062355407,32.38719068413391,False,20.0,41.66666666666667,10,5,0,-0.03488793764459297,1.0,True,0,0,13
NbL16g25820.1,v2_gc_target,gc_target,458,True,False,0.7836193500420272,42.5764192139738,True,40.0,45.0,3,0,0,0.7336193500420272,1.0,True,0,0,0
NbL16g25820.1,v3_run4b_decoded,gc_target,458,True,False,0.78361935,42.57641921,True,40.0,45.0,3,0,0,0.73361935,1.0,True,0,0,
NbL16g25820.1,feasibility_best,gc_target,458,True,True,0.9624870436922738,54.949053857350805,True,41.66666666666667,68.33333333333333,4,0,0,0.8624870436922738,1.0,True,0,0,0
NbL13g04120.1,v2_high_cai,gc_target,512,True,False,0.7228444494436481,32.03125,False,16.666666666666664,40.0,16,9,0,-0.5271555505563519,1.0,True,0,0,9
NbL13g04120.1,v2_gc_target,gc_target,512,True,False,0.7996923553147289,42.51302083333333,True,38.333333333333336,48.333333333333336,11,3,0,0.19969235531472884,1.0,True,0,0,0
NbL13g04120.1,v3_run4b_decoded,gc_target,512,True,False,0.79969236,42.51302083,True,38.33333333,48.33333333,11,3,0,0.1996923599999999,1.0,True,0,0,
NbL13g04120.1,feasibility_best,gc_target,512,True,True,0.9621514384817857,54.947916666666664,True,45.0,66.66666666666666,13,0,0,0.4121514384817858,1.0,True,0,0,0
NbL16g03000.1,v2_high_cai,gc_target,149,True,False,0.7524681340919134,33.1096196868009,False,23.333333333333332,41.66666666666667,0,0,0,0.7524681340919134,1.0,True,0,0,2
NbL16g03000.1,v2_gc_target,gc_target,149,True,False,0.8196086187645799,42.505592841163306,True,38.333333333333336,43.333333333333336,1,0,0,0.8696086187645798,1.0,True,0,0,0
NbL16g03000.1,v3_run4b_decoded,gc_target,149,True,False,0.81960862,42.50559284,True,38.33333333,43.33333333,1,0,0,0.8696086199999999,1.0,True,0,0,
NbL16g03000.1,feasibility_best,gc_target,149,True,True,0.9637757424884452,54.80984340044742,True,48.333333333333336,65.0,3,0,0,0.9137757424884453,1.0,True,0,0,0
NbL09g03160.1,v2_high_cai,gc_target,327,True,False,0.7562715724417635,32.82364933741081,False,26.666666666666668,43.333333333333336,8,0,0,0.35627157244176344,1.0,True,0,0,5
NbL09g03160.1,v2_gc_target,gc_target,327,True,False,0.8367047751711116,42.50764525993883,True,38.333333333333336,46.666666666666664,6,0,0,0.6367047751711116,1.0,True,0,0,0
NbL09g03160.1,v3_run4b_decoded,gc_target,327,True,False,0.83670478,42.50764526,True,38.33333333,46.66666667,6,0,0,0.63670478,1.0,True,0,0,
NbL09g03160.1,feasibility_best,gc_target,327,True,True,0.9781773278700053,54.94393476044852,True,48.333333333333336,66.66666666666666,11,0,0,0.5281773278700053,1.0,True,0,0,0
NbL11g01890.1,v2_high_cai,gc_target,500,True,False,0.7076895843529103,34.266666666666666,False,26.666666666666668,43.333333333333336,5,3,0,0.3076895843529103,1.0,True,0,0,6
NbL11g01890.1,v2_gc_target,gc_target,500,True,False,0.7725637729326583,42.53333333333333,True,40.0,45.0,4,0,0,0.6725637729326583,1.0,True,0,0,0
NbL11g01890.1,v3_run4b_decoded,gc_target,500,True,False,0.77256377,42.53333333,True,40.0,45.0,4,0,0,0.67256377,1.0,True,0,0,
NbL11g01890.1,feasibility_best,gc_target,500,True,True,0.9482749413650677,54.93333333333334,True,38.333333333333336,66.66666666666666,6,0,0,0.7482749413650678,1.0,True,0,0,0
NbL10g17020.1,v2_high_cai,gc_target,495,True,False,0.7179042789717638,36.7003367003367,False,23.333333333333332,48.333333333333336,8,2,0,0.21790427897176376,1.0,True,0,0,5
NbL10g17020.1,v2_gc_target,gc_target,495,True,False,0.7568563403391864,42.49158249158249,True,38.333333333333336,48.333333333333336,5,0,0,0.6068563403391863,1.0,True,0,0,0
NbL10g17020.1,v3_run4b_decoded,gc_target,495,True,False,0.75685634,42.49158249,True,38.33333333,48.33333333,5,0,0,0.60685634,1.0,True,0,0,
NbL10g17020.1,feasibility_best,gc_target,495,True,True,0.9374812802910365,54.94949494949495,True,40.0,70.0,12,0,0,0.4374812802910364,1.0,True,0,0,0
NbL07g10470.1,v2_high_cai,gc_target,340,True,False,0.7423220648180489,32.745098039215684,False,21.666666666666668,45.0,7,0,0,0.3923220648180488,1.0,True,0,0,9
NbL07g10470.1,v2_gc_target,gc_target,340,True,False,0.8151714927214752,42.64705882352941,True,38.333333333333336,45.0,3,0,0,0.7651714927214751,1.0,True,0,0,0
NbL07g10470.1,v3_run4b_decoded,gc_target,340,True,False,0.81517149,42.64705882,True,38.33333333,45.0,3,0,0,0.76517149,1.0,True,0,0,
NbL07g10470.1,feasibility_best,gc_target,340,True,True,0.9622895826748009,54.90196078431373,True,43.333333333333336,65.0,4,0,0,0.8622895826748009,1.0,True,0,0,0
NbL13g04650.1,v2_high_cai,gc_target,416,True,False,0.7229544657783878,34.13461538461539,False,23.333333333333332,48.333333333333336,3,1,0,0.5229544657783878,1.0,True,0,0,8
NbL13g04650.1,v2_gc_target,gc_target,416,True,False,0.7796730801659916,42.467948717948715,True,40.0,45.0,8,0,0,0.47967308016599153,1.0,True,0,0,0
NbL13g04650.1,v3_run4b_decoded,gc_target,416,True,False,0.77967308,42.46794872,True,40.0,45.0,8,0,0,0.47967308,1.0,True,0,0,
NbL13g04650.1,feasibility_best,gc_target,416,True,True,0.9529981316043796,54.96794871794872,True,38.333333333333336,73.33333333333333,6,0,0,0.7529981316043797,1.0,True,0,0,2
NbL01g03290.1,v2_high_cai,gc_target,512,True,False,0.7119187378435632,31.966145833333332,False,18.333333333333332,41.66666666666667,12,6,0,-0.18808126215643695,1.0,True,0,0,10
NbL01g03290.1,v2_gc_target,gc_target,512,True,False,0.797266232959118,42.578125,True,40.0,45.0,6,0,0,0.597266232959118,1.0,True,0,0,0
NbL01g03290.1,v3_run4b_decoded,gc_target,512,True,False,0.79665565,42.51302083,True,40.0,45.0,6,0,0,0.59665565,1.0,True,0,0,
NbL01g03290.1,feasibility_best,gc_target,512,True,True,0.9591082940011182,54.947916666666664,True,38.333333333333336,70.0,7,0,0,0.7091082940011182,1.0,True,0,0,0
NbL15g22710.1,v2_high_cai,gc_target,512,True,False,0.7259227128602807,35.61197916666667,False,25.0,46.666666666666664,5,3,0,0.32592271286028063,1.0,True,0,0,5
NbL15g22710.1,v2_gc_target,gc_target,512,True,False,0.7742877352283798,42.51302083333333,True,38.333333333333336,46.666666666666664,1,0,0,0.8242877352283797,1.0,True,0,0,0
NbL15g22710.1,v3_run4b_decoded,gc_target,512,True,False,0.77428774,42.51302083,True,38.33333333,46.66666667,1,0,0,0.8242877399999999,1.0,True,0,0,
NbL15g22710.1,feasibility_best,gc_target,512,True,True,0.937918522489588,54.947916666666664,True,40.0,68.33333333333333,6,0,0,0.7379185224895879,1.0,True,0,0,0
NbL03g11080.1,v2_high_cai,gc_target,235,True,False,0.7255035285248345,34.46808510638298,False,25.0,43.333333333333336,5,0,0,0.47550352852483446,1.0,True,0,0,3
NbL03g11080.1,v2_gc_target,gc_target,235,True,False,0.7863660323889418,42.5531914893617,True,40.0,45.0,3,0,0,0.7363660323889417,1.0,True,0,0,0
NbL03g11080.1,v3_run4b_decoded,gc_target,235,True,False,0.78636603,42.55319149,True,40.0,45.0,3,0,0,0.73636603,1.0,True,0,0,
NbL03g11080.1,feasibility_best,gc_target,235,True,True,0.9502995693198278,54.8936170212766,True,43.333333333333336,65.0,4,0,0,0.8502995693198279,1.0,True,0,0,0
NbL18g11560.1,v2_high_cai,gc_target,293,True,False,0.7310416026828821,36.29124004550626,False,23.333333333333332,46.666666666666664,3,0,0,0.5810416026828821,1.0,True,0,0,1
NbL18g11560.1,v2_gc_target,gc_target,293,True,False,0.7752851848011578,42.54835039817975,True,38.333333333333336,46.666666666666664,1,0,0,0.8252851848011578,1.0,True,0,0,0
NbL18g11560.1,v3_run4b_decoded,gc_target,293,True,False,0.77528518,42.5483504,True,38.33333333,46.66666667,1,0,0,0.82528518,1.0,True,0,0,
NbL18g11560.1,feasibility_best,gc_target,293,True,True,0.935667709360145,54.94880546075085,True,45.0,68.33333333333333,4,0,0,0.835667709360145,1.0,True,0,0,0
NbL11g07070.1,v2_high_cai,gc_target,256,True,False,0.7480942256127296,29.296875,False,20.0,36.666666666666664,3,0,0,0.5980942256127296,1.0,True,0,0,10
NbL11g07070.1,v2_gc_target,gc_target,256,True,False,0.8378252689211035,42.578125,True,40.0,45.0,3,0,0,0.7878252689211035,1.0,True,0,0,0
NbL11g07070.1,v3_run4b_decoded,gc_target,256,True,False,0.83782527,42.578125,True,40.0,45.0,3,0,0,0.7878252699999999,1.0,True,0,0,
NbL11g07070.1,feasibility_best,gc_target,256,True,True,0.9751575086863644,54.947916666666664,True,46.666666666666664,61.66666666666667,4,0,0,0.8751575086863645,1.0,True,0,0,0
NbL10g09890.1,v2_high_cai,gc_target,512,True,False,0.7286872169920161,32.68229166666667,False,20.0,41.66666666666667,10,4,0,0.028687216992016096,1.0,True,0,0,12
NbL10g09890.1,v2_gc_target,gc_target,512,True,False,0.8008541914668563,42.578125,True,38.333333333333336,46.666666666666664,7,0,0,0.5508541914668563,1.0,True,0,0,0
NbL10g09890.1,v3_run4b_decoded,gc_target,512,True,False,0.80085419,42.578125,True,38.33333333,46.66666667,7,0,0,0.5508541899999999,1.0,True,0,0,
NbL10g09890.1,feasibility_best,gc_target,512,True,True,0.9614865788443366,54.947916666666664,True,41.66666666666667,66.66666666666666,10,0,0,0.5614865788443366,1.0,True,0,0,0
NbL16g03890.1,v2_high_cai,gc_target,512,True,False,0.7388031474120657,31.966145833333332,False,23.333333333333332,41.66666666666667,11,3,0,0.038803147412065586,1.0,True,0,0,12
NbL16g03890.1,v2_gc_target,gc_target,512,True,False,0.8161747842949739,42.51302083333333,True,40.0,45.0,8,0,0,0.5161747842949739,1.0,True,0,0,0
NbL16g03890.1,v3_run4b_decoded,gc_target,512,True,False,0.81617478,42.51302083,True,40.0,45.0,8,0,0,0.5161747799999999,1.0,True,0,0,
NbL16g03890.1,feasibility_best,gc_target,512,True,True,0.9636289862637191,54.947916666666664,True,45.0,63.33333333333333,11,0,0,0.5136289862637191,1.0,True,0,0,0
NbL02g24440.1,v2_high_cai,gc_target,512,True,False,0.7195563535551549,34.83072916666667,False,25.0,43.333333333333336,4,1,0,0.46955635355515485,1.0,True,0,0,9
NbL02g24440.1,v2_gc_target,gc_target,512,True,False,0.7726581203141788,42.51302083333333,True,38.333333333333336,46.666666666666664,3,0,0,0.7226581203141788,1.0,True,0,0,0
NbL02g24440.1,v3_run4b_decoded,gc_target,512,True,False,0.77265812,42.51302083,True,38.33333333,46.66666667,3,0,0,0.72265812,1.0,True,0,0,
NbL02g24440.1,feasibility_best,gc_target,512,True,True,0.9475175772811801,54.947916666666664,True,40.0,65.0,7,0,0,0.6975175772811801,1.0,True,0,0,0
NbL14g01190.1,v2_high_cai,gc_target,64,True,False,0.7365599072587063,33.33333333333333,False,28.333333333333332,40.0,0,0,0,0.7365599072587063,1.0,True,0,0,1
NbL14g01190.1,v2_gc_target,gc_target,64,True,False,0.7905509972359329,42.70833333333333,True,38.333333333333336,48.333333333333336,1,0,0,0.8405509972359329,1.0,True,0,0,0
NbL14g01190.1,v3_run4b_decoded,gc_target,64,True,False,0.790551,42.70833333,True,38.33333333,48.33333333,1,0,0,0.8405509999999999,1.0,True,0,0,
NbL14g01190.1,feasibility_best,gc_target,64,True,True,0.9546578667428671,54.6875,True,46.666666666666664,66.66666666666666,1,0,0,1.0046578667428672,1.0,True,0,0,0
NbL02g07020.1,v2_high_cai,gc_target,131,True,False,0.7524422059208764,31.806615776081426,False,23.333333333333332,40.0,5,2,0,0.40244220592087643,1.0,True,0,0,5
NbL02g07020.1,v2_gc_target,gc_target,131,True,False,0.8319848254036022,42.49363867684479,True,41.66666666666667,43.333333333333336,1,1,0,0.8319848254036021,1.0,True,0,0,0
NbL02g07020.1,v3_run4b_decoded,gc_target,131,True,False,0.83198483,42.49363868,True,41.66666667,43.33333333,1,1,0,0.8319848299999999,1.0,True,0,0,
NbL02g07020.1,feasibility_best,gc_target,131,True,True,0.9715080706807501,54.961832061068705,True,45.0,61.66666666666667,2,0,0,0.9715080706807501,1.0,True,0,0,0
NbL17g15060.1,v2_high_cai,gc_target,420,True,False,0.7160794848248495,34.36507936507937,False,25.0,43.333333333333336,6,0,0,0.41607948482484947,1.0,True,0,0,4
NbL17g15060.1,v2_gc_target,gc_target,420,True,False,0.775862894436977,42.53968253968254,True,38.333333333333336,45.0,7,0,0,0.525862894436977,1.0,True,0,0,0
NbL17g15060.1,v3_run4b_decoded,gc_target,420,True,False,0.77586289,42.53968254,True,38.33333333,45.0,7,0,0,0.52586289,1.0,True,0,0,
NbL17g15060.1,feasibility_best,gc_target,420,True,True,0.9501516745671802,54.920634920634924,True,43.333333333333336,65.0,4,0,0,0.8501516745671802,1.0,True,0,0,0
NbL08g10060.1,v2_high_cai,gc_target,173,True,False,0.7344090822162799,32.5626204238921,False,21.666666666666668,43.333333333333336,6,2,0,0.33440908221627985,1.0,True,0,0,5
NbL08g10060.1,v2_gc_target,gc_target,173,True,False,0.8018580216330616,42.58188824662813,True,38.333333333333336,45.0,5,0,0,0.6518580216330616,1.0,True,0,0,0
NbL08g10060.1,v3_run4b_decoded,gc_target,173,True,False,0.80185802,42.58188825,True,38.33333333,45.0,5,0,0,0.6518580199999999,1.0,True,0,0,
NbL08g10060.1,feasibility_best,gc_target,173,True,True,0.9583578279841052,54.91329479768786,True,41.66666666666667,68.33333333333333,8,0,0,0.6583578279841052,1.0,True,0,0,0
NbL06g15150.1,v2_high_cai,gc_target,345,True,False,0.7304740362872724,35.94202898550725,False,26.666666666666668,45.0,5,1,0,0.4304740362872724,1.0,True,0,0,1
NbL06g15150.1,v2_gc_target,gc_target,345,True,False,0.7841265540179676,42.51207729468599,True,40.0,45.0,5,0,0,0.6341265540179676,1.0,True,0,0,0
NbL06g15150.1,v3_run4b_decoded,gc_target,345,True,False,0.78412655,42.51207729,True,40.0,45.0,5,0,0,0.63412655,1.0,True,0,0,
NbL06g15150.1,feasibility_best,gc_target,345,True,True,0.9497338336434823,54.97584541062802,True,41.66666666666667,73.33333333333333,7,0,0,0.6997338336434822,1.0,True,0,0,1
NbL02g12240.1,v2_high_cai,gc_target,512,True,False,0.704552586281977,31.770833333333332,False,21.666666666666668,41.66666666666667,6,1,0,0.354552586281977,1.0,True,0,0,16
NbL02g12240.1,v2_gc_target,gc_target,512,True,False,0.7861082948083961,42.51302083333333,True,40.0,45.0,4,0,0,0.6861082948083961,1.0,True,0,0,0
NbL02g12240.1,v3_run4b_decoded,gc_target,512,True,False,0.78762844,42.51302083,True,40.0,45.0,4,0,0,0.6876284399999999,1.0,True,0,0,
NbL02g12240.1,feasibility_best,gc_target,512,True,True,0.9623275552812764,54.947916666666664,True,45.0,66.66666666666666,5,0,0,0.8123275552812765,1.0,True,0,0,0
NbL17g04600.1,v2_high_cai,gc_target,198,True,False,0.6942227645374146,32.49158249158249,False,25.0,38.333333333333336,3,1,0,0.4942227645374146,1.0,True,0,0,4
NbL17g04600.1,v2_gc_target,gc_target,198,True,False,0.7743293718790385,42.42424242424242,True,40.0,43.333333333333336,1,0,0,0.8243293718790384,1.0,True,0,0,0
NbL17g04600.1,v3_run4b_decoded,gc_target,198,True,False,0.77432937,42.42424242,True,40.0,43.33333333,1,0,0,0.82432937,1.0,True,0,0,
NbL17g04600.1,feasibility_best,gc_target,198,True,True,0.9529969692897419,54.882154882154886,True,46.666666666666664,65.0,3,0,0,0.9029969692897418,1.0,True,0,0,0
NbL04g11250.1,v2_high_cai,gc_target,81,True,False,0.7250144682855796,34.97942386831276,False,30.0,40.0,2,2,0,0.5250144682855796,1.0,True,0,0,0
NbL04g11250.1,v2_gc_target,gc_target,81,True,False,0.7939888919966452,43.20987654320987,True,41.66666666666667,45.0,1,0,0,0.8439888919966452,1.0,True,0,0,0
NbL04g11250.1,v3_run4b_decoded,gc_target,81,True,False,0.79398889,43.20987654,True,41.66666667,45.0,1,0,0,0.8439888899999999,1.0,True,0,0,
NbL04g11250.1,feasibility_best,gc_target,81,True,True,0.9506985960067426,54.73251028806584,True,45.0,61.66666666666667,3,0,0,0.9006985960067425,1.0,True,0,0,0
NbL13g07630.1,v2_high_cai,gc_target,127,True,False,0.7514778281387287,32.28346456692913,False,20.0,46.666666666666664,5,2,0,0.4014778281387287,1.0,True,0,0,4
NbL13g07630.1,v2_gc_target,gc_target,127,True,False,0.8282963204323659,42.51968503937008,True,35.0,50.0,3,0,0,0.7782963204323659,1.0,True,0,0,0
NbL13g07630.1,v3_run4b_decoded,gc_target,127,True,False,0.82829632,42.51968504,True,35.0,50.0,3,0,0,0.7782963199999999,1.0,True,0,0,
NbL13g07630.1,feasibility_best,gc_target,127,True,True,0.9684824259060312,54.85564304461942,True,43.333333333333336,71.66666666666667,4,0,0,0.8684824259060313,1.0,True,0,0,1
NbL03g04710.1,v2_high_cai,gc_target,250,True,False,0.7536448845752608,35.06666666666667,False,28.333333333333332,45.0,5,2,0,0.4036448845752608,1.0,True,0,0,3
NbL03g04710.1,v2_gc_target,gc_target,250,True,False,0.8085611758381848,42.4,True,40.0,45.0,3,0,0,0.7585611758381847,1.0,True,0,0,0
NbL03g04710.1,v3_run4b_decoded,gc_target,250,True,False,0.80856118,42.4,True,40.0,45.0,3,0,0,0.75856118,1.0,True,0,0,
NbL03g04710.1,feasibility_best,gc_target,250,True,True,0.9549113847267328,54.93333333333334,True,43.333333333333336,66.66666666666666,3,0,0,0.9049113847267328,1.0,True,0,0,0
NbL10g01320.1,v2_high_cai,gc_target,512,True,False,0.7331877652376826,33.26822916666667,False,25.0,43.333333333333336,10,6,0,-0.06681223476231746,1.0,True,0,0,9
NbL10g01320.1,v2_gc_target,gc_target,512,True,False,0.8037486327000902,42.51302083333333,True,38.333333333333336,45.0,6,0,0,0.6037486327000902,1.0,True,0,0,0
NbL10g01320.1,v3_run4b_decoded,gc_target,512,True,False,0.80374863,42.51302083,True,38.33333333,45.0,6,0,0,0.6037486299999999,1.0,True,0,0,
NbL10g01320.1,feasibility_best,gc_target,512,True,True,0.9595065473936301,54.947916666666664,True,43.333333333333336,65.0,7,0,0,0.70950654739363,1.0,True,0,0,0
NbL11g14260.1,v2_high_cai,gc_target,103,True,False,0.6964641351531073,31.715210355987054,False,30.0,36.666666666666664,0,0,0,0.6964641351531073,1.0,True,0,0,0
NbL11g14260.1,v2_gc_target,gc_target,103,True,False,0.7886309384336154,42.394822006472495,True,41.66666666666667,43.333333333333336,2,0,0,0.7886309384336154,1.0,True,0,0,0
NbL11g14260.1,v3_run4b_decoded,gc_target,103,True,False,0.78863094,42.39482201,True,41.66666667,43.33333333,2,0,0,0.78863094,1.0,True,0,0,
NbL11g14260.1,feasibility_best,gc_target,103,True,True,0.971480256872136,54.69255663430421,True,45.0,65.0,1,0,0,1.021480256872136,1.0,True,0,0,0
NbL14g13150.1,v2_high_cai,gc_target,159,True,False,0.7518623671235425,33.123689727463315,False,20.0,40.0,1,0,0,0.7018623671235424,1.0,True,0,0,4
NbL14g13150.1,v2_gc_target,gc_target,159,True,False,0.8229156197151777,42.55765199161425,True,38.333333333333336,45.0,0,0,0,0.9229156197151777,1.0,True,0,0,0
NbL14g13150.1,v3_run4b_decoded,gc_target,159,True,False,0.82291562,42.55765199,True,38.33333333,45.0,0,0,0,0.9229156199999999,1.0,True,0,0,
NbL14g13150.1,feasibility_best,gc_target,159,True,True,0.9676030493054688,54.926624737945495,True,43.333333333333336,65.0,2,0,0,0.9676030493054689,1.0,True,0,0,0
NbL19g01950.1,v2_high_cai,gc_target,166,True,False,0.763347319864043,29.518072289156628,False,20.0,36.666666666666664,6,3,0,0.31334731986404296,1.0,True,0,0,9
NbL19g01950.1,v2_gc_target,gc_target,166,True,False,0.8625792801431946,42.570281124497996,True,41.66666666666667,43.333333333333336,1,0,0,0.9125792801431946,1.0,True,0,0,0
NbL19g01950.1,v3_run4b_decoded,gc_target,166,True,False,0.86257928,42.57028112,True,41.66666667,43.33333333,1,0,0,0.9125792799999999,1.0,True,0,0,
NbL19g01950.1,feasibility_best,gc_target,166,True,True,0.9829275061228296,54.81927710843374,True,41.66666666666667,60.0,4,0,0,0.8829275061228297,1.0,True,0,0,0
NbL11g15630.1,v2_high_cai,gc_target,512,True,False,0.7268916452752425,29.752604166666668,False,20.0,38.333333333333336,7,5,0,0.1268916452752425,1.0,True,0,0,18
NbL11g15630.1,v2_gc_target,gc_target,512,True,False,0.8221506999409781,42.51302083333333,True,40.0,45.0,3,0,0,0.7721506999409781,1.0,True,0,0,0
NbL11g15630.1,v3_run4b_decoded,gc_target,512,True,False,0.82182853,42.44791667,True,40.0,43.33333333,3,0,0,0.77182853,1.0,True,0,0,
NbL11g15630.1,feasibility_best,gc_target,512,True,True,0.9790302584900895,54.947916666666664,True,45.0,63.33333333333333,5,0,0,0.8290302584900895,1.0,True,0,0,0
NbL08g11040.1,v2_high_cai,gc_target,312,True,False,0.7325291529671246,32.9059829059829,False,25.0,40.0,5,1,0,0.43252915296712463,1.0,True,0,0,3
NbL08g11040.1,v2_gc_target,gc_target,312,True,False,0.804763640865554,42.52136752136752,True,40.0,45.0,3,0,0,0.7547636408655539,1.0,True,0,0,0
NbL08g11040.1,v3_run4b_decoded,gc_target,312,True,False,0.80476364,42.52136752,True,40.0,45.0,3,0,0,0.75476364,1.0,True,0,0,
NbL08g11040.1,feasibility_best,gc_target,312,True,True,0.958247518946653,54.91452991452992,True,41.66666666666667,65.0,3,0,0,0.9082475189466531,1.0,True,0,0,0
NbL14g15550.1,v2_high_cai,gc_target,512,True,False,0.7335092656207367,32.421875,False,25.0,41.66666666666667,7,6,0,0.08350926562073663,1.0,True,0,0,13
NbL14g15550.1,v2_gc_target,gc_target,512,True,False,0.8015731050557594,42.578125,True,40.0,45.0,4,0,0,0.7015731050557594,1.0,True,0,0,0
NbL14g15550.1,v3_run4b_decoded,gc_target,512,True,False,0.80157311,42.578125,True,40.0,45.0,4,0,0,0.70157311,1.0,True,0,0,
NbL14g15550.1,feasibility_best,gc_target,512,True,True,0.9625130150912371,54.947916666666664,True,40.0,71.66666666666667,7,0,0,0.7125130150912371,1.0,True,0,0,1
NbL01g24200.1,v2_high_cai,gc_target,112,True,False,0.6816180675717288,34.523809523809526,False,30.0,40.0,2,0,0,0.5816180675717288,1.0,True,0,0,0
NbL01g24200.1,v2_gc_target,gc_target,112,True,False,0.7482326937187819,42.55952380952381,True,41.66666666666667,45.0,1,0,0,0.7982326937187818,1.0,True,0,0,0
NbL01g24200.1,v3_run4b_decoded,gc_target,112,True,False,0.74823269,42.55952381,True,41.66666667,45.0,1,0,0,0.79823269,1.0,True,0,0,
NbL01g24200.1,feasibility_best,gc_target,112,True,True,0.9492172304111706,54.761904761904766,True,46.666666666666664,63.33333333333333,1,0,0,0.9992172304111706,1.0,True,0,0,0
NbL06g14830.1,v2_high_cai,gc_target,221,True,False,0.7323299813991165,29.562594268476623,False,23.333333333333332,40.0,6,2,0,0.3323299813991165,1.0,True,0,0,12
NbL06g14830.1,v2_gc_target,gc_target,221,True,False,0.8408334697838151,42.53393665158371,True,41.66666666666667,45.0,4,1,0,0.690833469783815,1.0,True,0,0,0
NbL06g14830.1,v3_run4b_decoded,gc_target,221,True,False,0.84083347,42.53393665,True,41.66666667,45.0,4,1,0,0.6908334699999998,1.0,True,0,0,
NbL06g14830.1,feasibility_best,gc_target,221,True,True,0.9826555517818653,54.90196078431373,True,48.333333333333336,65.0,8,0,0,0.6826555517818652,1.0,True,0,0,0
NbL05g14750.1,v2_high_cai,gc_target,200,True,False,0.7428601414284541,34.66666666666667,False,25.0,46.666666666666664,2,1,0,0.5928601414284541,1.0,True,0,0,5
NbL05g14750.1,v2_gc_target,gc_target,200,True,False,0.7961459329988116,42.66666666666667,True,35.0,48.333333333333336,4,2,0,0.5961459329988116,1.0,True,0,0,0
NbL05g14750.1,v3_run4b_decoded,gc_target,200,True,False,0.79614593,42.66666667,True,35.0,48.33333333,4,2,0,0.5961459299999999,1.0,True,0,0,
NbL05g14750.1,feasibility_best,gc_target,200,True,True,0.965641248857573,54.833333333333336,True,45.0,68.33333333333333,2,0,0,0.9656412488575731,1.0,True,0,0,0
NbL19g13080.1,v2_high_cai,gc_target,512,True,False,0.7417845724308212,33.59375,False,21.666666666666668,50.0,9,1,0,0.2417845724308212,1.0,True,0,0,13
NbL19g13080.1,v2_gc_target,gc_target,512,True,False,0.8045699588899954,42.51302083333333,True,36.666666666666664,46.666666666666664,6,0,0,0.6045699588899953,1.0,True,0,0,0
NbL19g13080.1,v3_run4b_decoded,gc_target,512,True,False,0.80456996,42.51302083,True,36.66666667,46.66666667,6,0,0,0.60456996,1.0,True,0,0,
NbL19g13080.1,feasibility_best,gc_target,512,True,True,0.9603891241664659,54.947916666666664,True,45.0,65.0,12,0,0,0.46038912416646594,1.0,True,0,0,0
NbL13g00550.1,v2_high_cai,gc_target,390,True,False,0.7343848430215504,32.136752136752136,False,20.0,48.333333333333336,6,3,0,0.2843848430215503,1.0,True,0,0,14
NbL13g00550.1,v2_gc_target,gc_target,390,True,False,0.8055181271502629,42.47863247863248,True,40.0,48.333333333333336,3,0,0,0.7555181271502629,1.0,True,0,0,0
NbL13g00550.1,v3_run4b_decoded,gc_target,390,True,False,0.80551813,42.47863248,True,40.0,48.33333333,3,0,0,0.75551813,1.0,True,0,0,
NbL13g00550.1,feasibility_best,gc_target,390,True,True,0.9656158142994091,54.95726495726496,True,40.0,80.0,5,0,0,0.8156158142994092,1.0,True,0,0,2
NbL16g08990.1,v2_high_cai,gc_target,317,True,False,0.7311246998672802,38.06519453207151,False,30.0,51.66666666666667,7,2,0,0.28112469986728017,1.0,True,0,0,0
NbL16g08990.1,v2_gc_target,gc_target,317,True,False,0.7626788479240111,42.48159831756047,True,31.666666666666664,53.333333333333336,7,1,0,0.462678847924011,1.0,True,0,0,0
NbL16g08990.1,v3_run4b_decoded,gc_target,317,True,False,0.76267885,42.48159832,True,31.66666667,53.33333333,7,1,0,0.4626788499999999,1.0,True,0,0,
NbL16g08990.1,feasibility_best,gc_target,317,True,True,0.9248716043098173,54.99474237644585,True,43.333333333333336,71.66666666666667,6,0,0,0.7248716043098173,1.0,True,0,0,1
NbL02g07060.1,v2_high_cai,gc_target,512,True,False,0.721634481722703,31.510416666666668,False,21.666666666666668,41.66666666666667,1,0,0,0.6716344817227029,1.0,True,0,0,14
NbL02g07060.1,v2_gc_target,gc_target,512,True,False,0.8098920485048897,42.51302083333333,True,40.0,45.0,2,0,0,0.8098920485048897,1.0,True,0,0,0
NbL02g07060.1,v3_run4b_decoded,gc_target,512,True,False,0.80989205,42.51302083,True,40.0,45.0,2,0,0,0.80989205,1.0,True,0,0,
NbL02g07060.1,feasibility_best,gc_target,512,True,True,0.9699413938191476,54.947916666666664,True,46.666666666666664,63.33333333333333,1,0,0,1.0199413938191475,1.0,True,0,0,0
NbL09g04630.1,v2_high_cai,gc_target,236,True,False,0.7359240951724345,33.61581920903955,False,23.333333333333332,40.0,4,1,0,0.48592409517243446,1.0,True,0,0,1
NbL09g04630.1,v2_gc_target,gc_target,236,True,False,0.8015857266963335,42.51412429378531,True,40.0,45.0,4,0,0,0.7015857266963335,1.0,True,0,0,0
